date,India_AverageTemperature
1942-06-01,31.48190025575448
1942-07-01,28.069332480818414
1942-08-01,27.329818414322254
1942-09-01,27.09630179028133
1942-10-01,25.811324808184146
1942-11-01,22.55087723785166
1942-12-01,18.66969820971867
1943-01-01,19.113703324808185
1943-02-01,20.379230179028134
1943-03-01,25.657884910485933
1943-04-01,28.153281329923274
1943-05-01,31.34987979539642
1943-06-01,30.135058823529413
1943-07-01,27.98289514066496
1943-08-01,27.25202301790281
1943-09-01,27.43245012787724
1943-10-01,25.65731202046036
1943-11-01,22.61180051150895
1943-12-01,19.23809462915601
1944-01-01,18.272056265984656
1944-02-01,20.359020460358057
1944-03-01,24.20472378516624
1944-04-01,27.943012787723788
1944-05-01,32.206953964194376
1944-06-01,30.682493606138106
1944-07-01,27.96612020460358
1944-08-01,27.74221483375959
1944-09-01,27.554324808184145
1944-10-01,25.477485933503836
1944-11-01,22.241994884910486
1944-12-01,19.623368286445015
1945-01-01,17.40172378516624
1945-02-01,20.285744245524295
1945-03-01,25.73713043478261
1945-04-01,28.030265984654733
1945-05-01,31.28193350383632
1945-06-01,31.087537084398978
1945-07-01,28.21971099744246
1945-08-01,27.958841432225068
1945-09-01,27.36206905370844
1945-10-01,25.312682864450128
1945-11-01,21.709324808184142
1945-12-01,17.709063938618925
1946-01-01,18.408616368286445
1946-02-01,21.94454475703325
1946-03-01,25.334235294117647
1946-04-01,29.135048593350383
1946-05-01,31.14289769820972
1946-06-01,30.04297442455243
1946-07-01,28.141787723785168
1946-08-01,27.60979028132992
1946-09-01,27.531769820971867
1946-10-01,26.05103324808184
1946-11-01,22.264695652173916
1946-12-01,19.278780051150896
1947-01-01,18.31449104859335
1947-02-01,20.998470588235293
1947-03-01,25.806411764705885
1947-04-01,29.789475703324808
1947-05-01,31.935554987212274
1947-06-01,31.58775959079284
1947-07-01,28.57342710997443
1947-08-01,28.047746803069053
1947-09-01,27.279076726342712
1947-10-01,25.108764705882354
1947-11-01,22.506235294117648
1947-12-01,19.176406649616368
1948-01-01,18.867209718670075
1948-02-01,20.837409207161127
1948-03-01,25.003526854219952
1948-04-01,29.85679283887468
1948-05-01,32.104179028133
1948-06-01,31.308135549872123
1948-07-01,28.437677749360613
1948-08-01,27.555429667519185
1948-09-01,27.45901023017903
1948-10-01,26.10123529411765
1948-11-01,22.42379283887468
1948-12-01,18.42864450127877
1949-01-01,19.227383631713554
1949-02-01,20.711442455242967
1949-03-01,25.837212276214835
1949-04-01,29.378299232736577
1949-05-01,31.259754475703325
1949-06-01,30.52824040920716
1949-07-01,28.204790281329924
1949-08-01,27.824736572890025
1949-09-01,27.70554219948849
1949-10-01,26.168759590792842
1949-11-01,21.243030690537083
1949-12-01,18.16949104859335
1950-01-01,18.836547314578006
1950-02-01,19.91043989769821
1950-03-01,24.55780562659847
1950-04-01,28.77979028132992
1950-05-01,31.6996010230179
1950-06-01,30.64891560102302
1950-07-01,27.98184654731458
1950-08-01,27.615501278772378
1950-09-01,27.185572890025572
1950-10-01,25.352838874680305
1950-11-01,21.358928388746804
1950-12-01,18.179304347826086
1951-01-01,17.81922250639386
1951-02-01,20.744470588235295
1951-03-01,25.391437340153452
1951-04-01,28.078209718670077
1951-05-01,31.355744245524296
1951-06-01,30.59935294117647
1951-07-01,28.90630179028133
1951-08-01,28.023739130434784
1951-09-01,28.219943734015345
1951-10-01,27.55565728900256
1951-11-01,23.185010230179028
1951-12-01,19.079358056265985
1952-01-01,19.293772378516625
1952-02-01,22.256432225063936
1952-03-01,24.950455242966754
1952-04-01,29.743289002557546
1952-05-01,31.738557544757033
1952-06-01,30.593529411764706
1952-07-01,28.423074168797957
1952-08-01,27.54137851662404
1952-09-01,27.894890025575446
1952-10-01,26.159503836317135
1952-11-01,22.09108439897698
1952-12-01,19.39868286445013
1953-01-01,18.212754475703324
1953-02-01,22.245455242966752
1953-03-01,27.56856010230179
1953-04-01,29.692063938618926
1953-05-01,32.204726342711
1953-06-01,31.197805626598466
1953-07-01,28.273974424552428
1953-08-01,27.6879820971867
1953-09-01,27.599038363171356
1953-10-01,25.86397698209719
1953-11-01,22.083856777493608
1953-12-01,20.03742966751918
1954-01-01,17.946127877237853
1954-02-01,22.162237851662404
1954-03-01,25.691061381074167
1954-04-01,30.126616368286445
1954-05-01,32.38003069053708
1954-06-01,30.764368286445013
1954-07-01,28.334204603580567
1954-08-01,28.04525831202046
1954-09-01,27.418450127877236
1954-10-01,24.657813299232735
1954-11-01,21.57102557544757
1954-12-01,18.94535294117647
1955-01-01,18.576757033248082
1955-02-01,21.34647314578005
1955-03-01,26.604537084398977
1955-04-01,28.299404092071615
1955-05-01,31.02510485933504
1955-06-01,30.591989769820973
1955-07-01,28.428332480818415
1955-08-01,27.42284654731458
1955-09-01,27.497373401534528
1955-10-01,25.42630179028133
1955-11-01,21.59728388746803
1955-12-01,18.700204603580563
1956-01-01,18.593150895140667
1956-02-01,20.701820971867008
1956-03-01,25.94422506393862
1956-04-01,29.855895140664963
1956-05-01,31.830281329923277
1956-06-01,29.546419437340152
1956-07-01,27.464841432225064
1956-08-01,27.387744245524296
1956-09-01,27.47334271099744
1956-10-01,25.167700767263426
1956-11-01,21.6953631713555
1956-12-01,19.051524296675193
1957-01-01,18.536048593350383
1957-02-01,20.092204603580562
1957-03-01,24.270168797953964
1957-04-01,28.699468030690536
1957-05-01,31.332322250639386
1957-06-01,30.935813299232738
1957-07-01,28.515831202046037
1957-08-01,27.94842966751918
1957-09-01,27.68474168797954
1957-10-01,26.172652173913043
1957-11-01,22.82418925831202
1957-12-01,19.64456777493606
1958-01-01,19.86476470588235
1958-02-01,21.40349104859335
1958-03-01,26.23889002557545
1958-04-01,30.345721227621482
1958-05-01,32.02888746803069
1958-06-01,32.08660358056266
1958-07-01,28.488145780051152
1958-08-01,27.966260869565218
1958-09-01,27.581099744245527
1958-10-01,26.00294884910486
1958-11-01,22.755588235294116
1958-12-01,19.621317135549873
1959-01-01,18.968608695652176
1959-02-01,20.89419181585678
1959-03-01,26.06412787723785
1959-04-01,29.6116905370844
1959-05-01,31.681511508951406
1959-06-01,30.761140664961637
1959-07-01,28.07349104859335
1959-08-01,27.729046035805627
1959-09-01,27.515345268542198
1959-10-01,26.09551662404092
1959-11-01,22.28460613810742
1959-12-01,19.428237851662402
1960-01-01,18.401424552429667
1960-02-01,22.516606138107417
1960-03-01,24.810345268542203
1960-04-01,29.14787979539642
1960-05-01,31.669322250639386
1960-06-01,31.066815856777495
1960-07-01,28.464514066496164
1960-08-01,27.981365728900254
1960-09-01,27.923664961636828
1960-10-01,25.88767007672634
1960-11-01,21.893104859335036
1960-12-01,19.562831202046034
1961-01-01,19.010649616368287
1961-02-01,19.809877237851662
1961-03-01,26.237820971867006
1961-04-01,29.433097186700767
1961-05-01,31.468953964194377
1961-06-01,30.15386956521739
1961-07-01,28.11753708439898
1961-08-01,27.818273657289
1961-09-01,27.44928388746803
1961-10-01,25.411780051150895
1961-11-01,21.510519181585675
1961-12-01,17.488636828644502
1962-01-01,17.35058567774936
1962-02-01,21.125306905370845
1962-03-01,25.129572890025578
1962-04-01,29.26899744245524
1962-05-01,31.21658567774936
1962-06-01,30.729158567774938
1962-07-01,28.784974424552427
1962-08-01,27.772708439897702
1962-09-01,27.276373401534528
1962-10-01,25.16825063938619
1962-11-01,22.038910485933503
1962-12-01,18.953468030690537
1963-01-01,18.081368286445013
1963-02-01,21.89334782608696
1963-03-01,25.182754475703327
1963-04-01,28.39824296675192
1963-05-01,30.703166240409207
1963-06-01,30.365132992327364
1963-07-01,28.773263427109974
1963-08-01,27.6393989769821
1963-09-01,27.575000000000003
1963-10-01,26.197902813299237
1963-11-01,23.043884910485932
1963-12-01,19.381358056265984
1964-01-01,17.987074168797953
1964-02-01,21.213641943734014
1964-03-01,26.611186700767263
1964-04-01,29.849918158567775
1964-05-01,30.957447570332484
1964-06-01,30.687271099744244
1964-07-01,27.843649616368285
1964-08-01,27.647094629156012
1964-09-01,27.344217391304348
1964-10-01,26.076401534526852
1964-11-01,21.79599232736573
1964-12-01,18.926281329923274
1965-01-01,19.385874680306905
1965-02-01,21.015260869565218
1965-03-01,24.66028644501279
1965-04-01,28.07768030690537
1965-05-01,30.905038363171357
1965-06-01,31.220795396419437
1965-07-01,28.267716112531968
1965-08-01,27.737861892583123
1965-09-01,27.564125319693094
1965-10-01,26.31121483375959
1965-11-01,22.96796675191816
1965-12-01,19.05967007672634
1966-01-01,19.055739130434784
1966-02-01,22.545291560102303
1966-03-01,25.591217391304347
1966-04-01,29.445081841432224
1966-05-01,31.664488491048594
1966-06-01,30.57682864450128
1966-07-01,29.067838874680305
1966-08-01,27.928434782608697
1966-09-01,27.615867007672634
1966-10-01,26.144575447570332
1966-11-01,22.95708695652174
1966-12-01,18.808843989769823
1967-01-01,18.208900255754475
1967-02-01,22.128649616368286
1967-03-01,24.557317135549873
1967-04-01,28.467005115089513
1967-05-01,31.26487212276215
1967-06-01,30.97014066496164
1967-07-01,28.352306905370845
1967-08-01,27.404143222506395
1967-09-01,27.339322250639384
1967-10-01,25.537130434782608
1967-11-01,21.994713554987214
1967-12-01,19.731813299232737
1968-01-01,17.88745780051151
1968-02-01,20.166478260869564
1968-03-01,25.10323017902813
1968-04-01,28.485797953964195
1968-05-01,30.994815856777493
1968-06-01,30.481511508951407
1968-07-01,28.27827621483376
1968-08-01,27.785089514066495
1968-09-01,28.307411764705883
1968-10-01,25.55189002557545
1968-11-01,22.345122762148335
1968-12-01,19.16748337595908
1969-01-01,18.589884910485935
1969-02-01,21.75212276214834
1969-03-01,27.010544757033248
1969-04-01,29.69353708439898
1969-05-01,30.91914833759591
1969-06-01,31.18378772378517
1969-07-01,28.47338874680307
1969-08-01,27.698434782608697
1969-09-01,27.425966751918157
1969-10-01,26.223455242966754
1969-11-01,23.36430179028133
1969-12-01,19.407445012787722
1970-01-01,18.926092071611254
1970-02-01,21.098112531969313
1970-03-01,25.363874680306903
1970-04-01,29.83359335038363
1970-05-01,31.85360358056266
1970-06-01,29.661754475703326
1970-07-01,28.554624040920718
1970-08-01,27.667005115089516
1970-09-01,27.447299232736572
1970-10-01,26.100478260869565
1970-11-01,21.82535038363171
1970-12-01,18.538938618925833
1971-01-01,18.261363171355498
1971-02-01,20.982260869565216
1971-03-01,25.077910485933504
1971-04-01,28.97950383631714
1971-05-01,30.09939130434783
1971-06-01,29.000076726342712
1971-07-01,27.756941176470587
1971-08-01,27.20725831202046
1971-09-01,27.513979539641944
1971-10-01,25.585677749360613
1971-11-01,21.747015345268544
1971-12-01,18.748910485933504
1972-01-01,18.578849104859334
1972-02-01,19.575951406649615
1972-03-01,25.860667519181586
1972-04-01,28.78046803069054
1972-05-01,31.83121739130435
1972-06-01,31.678271099744244
1972-07-01,29.012567774936063
1972-08-01,27.903048593350384
1972-09-01,27.63869565217391
1972-10-01,25.937212276214836
1972-11-01,22.562276214833762
1972-12-01,19.83237084398977
1973-01-01,19.129616368286445
1973-02-01,22.365741687979543
1973-03-01,25.630102301790284
1973-04-01,30.744951406649616
1973-05-01,31.956186700767265
1973-06-01,30.606255754475704
1973-07-01,28.483611253196933
1973-08-01,27.479664961636832
1973-09-01,27.458961636828644
1973-10-01,25.72671867007673
1973-11-01,22.118421994884912
1973-12-01,18.486915601023018
1974-01-01,18.265728900255755
1974-02-01,20.725010230179027
1974-03-01,26.393104859335036
1974-04-01,30.061209718670078
1974-05-01,31.124782608695654
1974-06-01,30.597626598465475
1974-07-01,28.26253196930946
1974-08-01,27.956294117647058
1974-09-01,27.961913043478262
1974-10-01,26.310987212276213
1974-11-01,22.102350383631713
1974-12-01,18.23080818414322
1975-01-01,17.811278772378518
1975-02-01,20.916473145780053
1975-03-01,25.307787723785168
1975-04-01,29.89479028132992
1975-05-01,31.962196930946295
1975-06-01,30.271358056265985
1975-07-01,27.78911253196931
1975-08-01,27.61222506393862
1975-09-01,27.02810230179028
1975-10-01,26.25075703324808
1975-11-01,21.286815856777494
1975-12-01,18.541565217391305
1976-01-01,18.504718670076727
1976-02-01,21.25012276214834
1976-03-01,25.61948593350384
1976-04-01,28.759017902813298
1976-05-01,31.114736572890028
1976-06-01,30.011352941176472
1976-07-01,28.345053708439895
1976-08-01,27.174496163682868
1976-09-01,27.36829411764706
1976-10-01,26.593322250639385
1976-11-01,23.961769820971867
1976-12-01,19.631358056265984
1977-01-01,18.560631713554987
1977-02-01,21.65986189258312
1977-03-01,26.974281329923272
1977-04-01,28.94218414322251
1977-05-01,30.19737084398977
1977-06-01,30.120739130434785
1977-07-01,27.9493631713555
1977-08-01,27.773030690537084
1977-09-01,27.431306905370842
1977-10-01,26.132468030690536
1977-11-01,23.888173913043477
1977-12-01,19.557150895140666
1978-01-01,18.24678516624041
1978-02-01,20.605833759590794
1978-03-01,24.290624040920715
1978-04-01,29.078521739130434
1978-05-01,32.30056010230179
1978-06-01,30.078250639386187
1978-07-01,27.78218414322251
1978-08-01,27.45479539641944
1978-09-01,27.270040920716117
1978-10-01,26.204286445012787
1978-11-01,23.302892583120205
1978-12-01,19.295253196930947
1979-01-01,19.39613810741688
1979-02-01,20.56592327365729
1979-03-01,24.80076726342711
1979-04-01,29.73702301790281
1979-05-01,31.22587468030691
1979-06-01,31.343002557544757
1979-07-01,28.892797953964195
1979-08-01,28.172255754475707
1979-09-01,28.016099744245526
1979-10-01,26.724439897698208
1979-11-01,24.13509462915601
1979-12-01,19.897907928388747
1980-01-01,19.056260869565218
1980-02-01,22.019125319693096
1980-03-01,25.595455242966754
1980-04-01,30.543258312020463
1980-05-01,32.44902557544757
1980-06-01,30.006230179028133
1980-07-01,28.248350383631713
1980-08-01,27.83568030690537
1980-09-01,28.0316189258312
1980-10-01,26.523859335038363
1980-11-01,23.03794117647059
1980-12-01,19.537462915601022
1981-01-01,18.62340664961637
1981-02-01,21.78649360613811
1981-03-01,25.073601023017904
1981-04-01,29.282498721227622
1981-05-01,31.249245524296676
1981-06-01,31.16429923273657
1981-07-01,28.169358056265988
1981-08-01,27.88293350383632
1981-09-01,27.876478260869565
1981-10-01,26.125209718670078
1981-11-01,21.926079283887468
1981-12-01,18.96326598465473
1982-01-01,19.349567774936062
1982-02-01,20.860457800511508
1982-03-01,24.33662659846547
1982-04-01,28.68659590792839
1982-05-01,30.595874680306906
1982-06-01,30.690580562659846
1982-07-01,29.37914066496164
1982-08-01,27.839787723785165
1982-09-01,27.98920716112532
1982-10-01,26.51253196930946
1982-11-01,22.684370843989768
1982-12-01,19.63677749360614
1983-01-01,18.258350383631715
1983-02-01,20.669833759590794
1983-03-01,25.248997442455245
1983-04-01,28.019693094629158
1983-05-01,30.930138107416884
1983-06-01,31.117703324808186
1983-07-01,28.90746035805627
1983-08-01,28.000892583120205
1983-09-01,27.688583120204605
1983-10-01,25.556608695652173
1983-11-01,21.87769820971867
1983-12-01,18.99690537084399
1984-01-01,18.438332480818413
1984-02-01,20.15589002557545
1984-03-01,26.26516368286445
1984-04-01,29.69524296675192
1984-05-01,32.63812020460358
1984-06-01,30.36825063938619
1984-07-01,28.081713554987214
1984-08-01,27.64347314578005
1984-09-01,27.153503836317135
1984-10-01,25.92456265984655
1984-11-01,21.999434782608695
1984-12-01,19.66117902813299
1985-01-01,19.0890179028133
1985-02-01,21.512335038363172
1985-03-01,27.137063938618926
1985-04-01,29.919593350383632
1985-05-01,31.9074705882353
1985-06-01,30.638884910485935
1985-07-01,28.048115089514067
1985-08-01,27.841046035805626
1985-09-01,27.780253196930946
1985-10-01,25.2946726342711
1985-11-01,22.478404092071614
1985-12-01,20.144547314578006
1986-01-01,18.718843989769823
1986-02-01,21.078074168797954
1986-03-01,25.70876982097187
1986-04-01,29.369685421994888
1986-05-01,30.836982097186702
1986-06-01,30.74688491048593
1986-07-01,28.329056265984654
1986-08-01,27.89978516624041
1986-09-01,28.052040920716113
1986-10-01,26.061301790281334
1986-11-01,23.280434782608694
1986-12-01,19.32137851662404
1987-01-01,19.131265984654732
1987-02-01,21.89594117647059
1987-03-01,25.876286445012788
1987-04-01,29.73987979539642
1987-05-01,30.707739130434785
1987-06-01,31.67679028132992
1987-07-01,29.69712276214834
1987-08-01,28.86738874680307
1987-09-01,28.82713810741688
1987-10-01,26.787624040920715
1987-11-01,23.22425831202046
1987-12-01,19.674452685421997
1988-01-01,19.68985421994885
1988-02-01,22.433780051150897
1988-03-01,25.88768286445013
1988-04-01,29.984762148337595
1988-05-01,32.62464961636829
1988-06-01,30.749713554987213
1988-07-01,28.263168797953963
1988-08-01,27.96689769820972
1988-09-01,28.277468030690535
1988-10-01,26.17701534526854
1988-11-01,22.567498721227622
1988-12-01,19.873987212276216
1989-01-01,18.157296675191816
1989-02-01,20.98454219948849
1989-03-01,25.122859335038363
1989-04-01,29.17297186700767
1989-05-01,31.907928388746804
1989-06-01,29.966815856777494
1989-07-01,28.460583120204603
1989-08-01,27.838639386189257
1989-09-01,27.829726342710998
1989-10-01,26.420030690537086
1989-11-01,22.959670076726344
1989-12-01,19.134332480818415
1990-01-01,19.898611253196933
1990-02-01,21.5680358056266
1990-03-01,24.543754475703324
1990-04-01,29.185918158567773
1990-05-01,30.67500511508951
1990-06-01,30.41854219948849
1990-07-01,27.9299641943734
1990-08-01,27.95102813299233
1990-09-01,27.68589002557545
1990-10-01,25.51123273657289
1990-11-01,23.190273657289005
1990-12-01,19.747746803069056
1991-01-01,18.53696675191816
1991-02-01,22.03287979539642
1991-03-01,25.979969309462916
1991-04-01,28.984386189258313
1991-05-01,31.971703324808182
1991-06-01,30.439130434782612
1991-07-01,29.07885421994885
1991-08-01,27.799616368286443
1991-09-01,27.99920716112532
1991-10-01,25.908263427109972
1991-11-01,22.217820971867006
1991-12-01,19.209961636828645
1992-01-01,18.635427109974426
1992-02-01,20.565439897698212
1992-03-01,25.806572890025578
1992-04-01,29.43683375959079
1992-05-01,31.079391304347826
1992-06-01,31.290723785166243
1992-07-01,28.765081841432227
1992-08-01,27.75624296675192
1992-09-01,27.582757033248082
1992-10-01,25.981416879795397
1992-11-01,22.708667519181585
1992-12-01,19.377209718670077
1993-01-01,18.90506138107417
1993-02-01,21.98518158567775
1993-03-01,24.6173452685422
1993-04-01,29.064920716112532
1993-05-01,31.90115601023018
1993-06-01,30.873235294117645
1993-07-01,28.719322250639383
1993-08-01,28.430900255754477
1993-09-01,27.420997442455246
1993-10-01,26.362081841432225
1993-11-01,23.037012787723786
1993-12-01,19.473071611253197
1994-01-01,19.61433759590793
1994-02-01,20.977708439897697
1994-03-01,26.623588235294118
1994-04-01,28.697368286445013
1994-05-01,32.22681841432225
1994-06-01,30.647652173913045
1994-07-01,28.035667519181587
1994-08-01,27.734329923273656
1994-09-01,27.62114578005115
1994-10-01,25.948762148337597
1994-11-01,22.61483375959079
1994-12-01,19.200332480818414
1995-01-01,17.8476905370844
1995-02-01,21.344427109974426
1995-03-01,25.07057033248082
1995-04-01,29.29627621483376
1995-05-01,31.918089514066494
1995-06-01,31.99581841432225
1995-07-01,28.73559335038363
1995-08-01,28.075025575447572
1995-09-01,28.011554987212275
1995-10-01,26.628478260869567
1995-11-01,22.82011253196931
1995-12-01,19.86121739130435
1996-01-01,19.253700767263428
1996-02-01,21.71327621483376
1996-03-01,26.58063938618926
1996-04-01,29.4242915601023
1996-05-01,32.10652429667519
1996-06-01,30.47874936061381
1996-07-01,28.753445012787722
1996-08-01,27.520212276214835
1996-09-01,27.86846291560102
1996-10-01,25.754475703324808
1996-11-01,22.56345012787724
1996-12-01,19.01579283887468
1997-01-01,18.208460358056264
1997-02-01,20.80260869565217
1997-03-01,25.730606138107415
1997-04-01,27.752731457800515
1997-05-01,30.95911253196931
1997-06-01,30.57883631713555
1997-07-01,28.912884910485932
1997-08-01,28.133618925831204
1997-09-01,27.933309462915602
1997-10-01,25.345593350383634
1997-11-01,23.164089514066497
1997-12-01,19.071524296675193
1998-01-01,18.870462915601024
1998-02-01,21.73171611253197
1998-03-01,24.782687979539645
1998-04-01,29.749271099744245
1998-05-01,32.558895140664966
1998-06-01,31.718843989769823
1998-07-01,28.911861892583122
1998-08-01,28.53063171355499
1998-09-01,28.07735549872123
1998-10-01,26.7019820971867
1998-11-01,23.476383631713553
1998-12-01,19.51890537084399
1999-01-01,18.429782608695653
1999-02-01,22.492386189258315
1999-03-01,26.624253196930947
1999-04-01,30.746046035805627
1999-05-01,31.373485933503837
1999-06-01,30.23839130434783
1999-07-01,28.743058823529413
1999-08-01,28.130913043478262
1999-09-01,27.90981074168798
1999-10-01,26.301168797953963
1999-11-01,23.2479462915601
1999-12-01,19.659209718670077
2000-01-01,19.273028132992327
2000-02-01,20.57376470588235
2000-03-01,25.255521739130433
2000-04-01,30.32550127877238
2000-05-01,31.50359846547315
2000-06-01,29.88795907928389
2000-07-01,28.376777493606138
2000-08-01,28.27506649616368
2000-09-01,27.987194373401536
2000-10-01,27.08174936061381
2000-11-01,23.61743734015345
2000-12-01,19.616176470588236
2001-01-01,18.65621739130435
2001-02-01,22.176258312020458
2001-03-01,25.88441432225064
2001-04-01,29.22990537084399
2001-05-01,31.64793350383632
2001-06-01,29.399639386189257
2001-07-01,28.357877237851664
2001-08-01,28.3136905370844
2001-09-01,28.626611253196934
2001-10-01,26.727979539641943
2001-11-01,23.641181585677746
2001-12-01,19.8823989769821
2002-01-01,19.006273657289004
2002-02-01,21.763826086956524
2002-03-01,26.382797953964197
2002-04-01,30.16582608695652
2002-05-01,32.29466240409207
2002-06-01,30.817186700767266
2002-07-01,30.10215601023018
2002-08-01,28.129158567774937
2002-09-01,27.834667519181586
2002-10-01,26.815176470588238
2002-11-01,23.19741432225064
2002-12-01,20.37375191815857
2003-01-01,18.49326854219949
2003-02-01,22.15150639386189
2003-03-01,25.68350895140665
2003-04-01,30.183015345268544
2003-05-01,32.11204347826087
2003-06-01,31.487503836317135
2003-07-01,28.589092071611255
2003-08-01,28.224248081841434
2003-09-01,27.799831202046036
2003-10-01,26.18745780051151
2003-11-01,23.099015345268544
2003-12-01,19.514877237851664
2004-01-01,18.59339641943734
2004-02-01,21.748168797953962
2004-03-01,27.490626598465475
2004-04-01,30.21195652173913
2004-05-01,31.543411764705883
2004-06-01,30.107322250639385
2004-07-01,28.937306905370846
2004-08-01,28.045846547314575
2004-09-01,28.227099744245525
2004-10-01,25.577997442455242
2004-11-01,22.941040920716112
2004-12-01,20.011120204603582
2005-01-01,19.010196930946293
2005-02-01,21.888273657289005
2005-03-01,26.395035805626602
2005-04-01,29.344856777493607
2005-05-01,31.539767263427112
2005-06-01,31.85020971867008
2005-07-01,28.363025575447573
2005-08-01,28.446301790281332
2005-09-01,27.93680818414322
2005-10-01,26.010608695652174
2005-11-01,22.286480818414326
2005-12-01,19.075480818414324
2006-01-01,19.30084398976982
2006-02-01,23.7112915601023
2006-03-01,25.56878516624041
2006-04-01,29.622271099744246
2006-05-01,31.600074168797956
2006-06-01,30.371657289002556
2006-07-01,28.753
2006-08-01,27.990462915601025
2006-09-01,28.103797953964193
2006-10-01,26.772762148337595
2006-11-01,23.31214833759591
2006-12-01,20.031329923273656
2007-01-01,19.234406649616368
2007-02-01,21.67142199488491
2007-03-01,25.521181585677752
2007-04-01,30.267749360613813
2007-05-01,31.934063938618927
2007-06-01,30.69794884910486
2007-07-01,28.7570179028133
2007-08-01,28.378892583120205
2007-09-01,28.003595907928393
2007-10-01,26.254716112531973
2007-11-01,23.15118925831202
2007-12-01,19.63877749360614
2008-01-01,18.809135549872124
2008-02-01,20.448350383631713
2008-03-01,26.42222250639386
2008-04-01,29.422751918158568
2008-05-01,31.402020460358056
2008-06-01,29.301345268542203
2008-07-01,28.48125831202046
2008-08-01,27.862033248081843
2008-09-01,27.855196930946292
2008-10-01,26.613685421994887
2008-11-01,23.303902813299235
2008-12-01,20.73850127877238
2009-01-01,20.06907928388747
2009-02-01,22.90774936061381
2009-03-01,26.55219693094629
2009-04-01,30.294964194373403
2009-05-01,31.745365728900257
2009-06-01,31.877416879795394
2009-07-01,29.07413810741688
2009-08-01,28.83140664961637
2009-09-01,28.48123529411765
2009-10-01,26.261179028132997
2009-11-01,23.05399232736573
2009-12-01,20.088703324808183
2010-01-01,18.41132992327366
2010-02-01,22.284427109974423
2010-03-01,27.927659846547314
2010-04-01,31.521797953964196
2010-05-01,32.57716368286445
2010-06-01,31.43284654731458
2010-07-01,28.83983631713555
2010-08-01,28.31187979539642
2010-09-01,27.772797953964197
2010-10-01,26.722953964194375
2010-11-01,23.77707672634271
2010-12-01,19.018767263427108
2011-01-01,17.946219948849105
2011-02-01,21.565196930946293
2011-03-01,26.112693094629158
2011-04-01,28.804882352941178
2011-05-01,31.740485933503837
2011-06-01,30.212375959079285
2011-07-01,28.59281074168798
2011-08-01,27.942409207161127
2011-09-01,27.83177749360614
2011-10-01,26.628754475703328
2011-11-01,23.550225063938623
2011-12-01,19.638158567774937
2012-01-01,18.33984654731458
2012-02-01,21.321051150895144
2012-03-01,25.941030690537087
2012-04-01,29.634212276214836
2012-05-01,32.3355831202046
2012-06-01,32.21754219948849
2012-07-01,29.189191815856777
2012-08-01,28.2112915601023
2012-09-01,28.151716112531968
2012-10-01,26.18606905370844
2012-11-01,22.7283094629156
2012-12-01,20.038867007672636
2013-01-01,18.503820971867007
2013-02-01,21.650473145780055
2013-03-01,26.101769820971867
2013-04-01,29.570910485933506
2013-05-01,32.427470588235295
2013-06-01,30.151109974424553
2013-07-01,28.478342710997445
2013-08-01,28.029590792838874
2013-09-01,
